sess_date,year,touched_at,pnl,exit,exit_time,bars_held,hold_min,cum_pnl
2025-10-02,2025,2025-10-01 20:50:00-04:00,-77.25,SL,2025-10-02 07:32:00-04:00,642,642.0,19665.727426386053
2025-10-06,2025,2025-10-06 08:10:00-04:00,-0.0,BE,2025-10-06 09:30:00-04:00,80,80.0,19665.727426386053
2025-10-09,2025,2025-10-08 19:17:00-04:00,69.50666616942908,TP,2025-10-08 21:34:00-04:00,137,137.0,19735.23409255548
2025-10-14,2025,2025-10-14 09:43:00-04:00,515.9372820938879,TP,2025-10-14 10:25:00-04:00,42,42.0,20251.17137464937
2025-10-15,2025,2025-10-15 10:04:00-04:00,282.0485813837404,TP,2025-10-15 13:10:00-04:00,186,186.0,20533.21995603311
2025-10-17,2025,2025-10-17 01:43:00-04:00,0.0,BE,2025-10-17 02:36:00-04:00,53,53.0,20533.21995603311
2025-10-20,2025,2025-10-20 09:32:00-04:00,-135.78135895305604,cutoff,2025-10-20 15:00:00-04:00,328,328.0,20397.438597080054
2025-10-21,2025,2025-10-20 22:30:00-04:00,71.04683763212961,TP,2025-10-21 00:57:00-04:00,147,147.0,20468.485434712184
2025-10-24,2025,2025-10-24 05:37:00-04:00,-0.0,BE,2025-10-24 06:13:00-04:00,36,36.0,20468.485434712184
2025-10-24,2025,2025-10-24 08:30:00-04:00,-69.75,SL,2025-10-24 08:31:00-04:00,1,1.0,20398.735434712184
2025-10-27,2025,2025-10-26 23:20:00-04:00,-0.0,BE,2025-10-27 01:05:00-04:00,105,105.0,20398.735434712184
2025-10-28,2025,2025-10-28 09:31:00-04:00,-0.0,BE,2025-10-28 12:02:00-04:00,151,151.0,20398.735434712184
2025-10-29,2025,2025-10-29 04:03:00-04:00,-0.0,BE,2025-10-29 09:55:00-04:00,352,352.0,20398.735434712184
2025-10-30,2025,2025-10-30 09:36:00-04:00,0.0,BE,2025-10-30 10:24:00-04:00,48,48.0,20398.735434712184
2025-11-04,2025,2025-11-04 00:40:00-05:00,-217.5,SL,2025-11-04 01:30:00-05:00,50,50.0,20181.235434712184
2025-11-05,2025,2025-11-04 20:01:00-05:00,237.73267308677168,TP,2025-11-05 09:48:00-05:00,827,827.0,20418.968107798955
2025-11-07,2025,2025-11-06 23:02:00-05:00,0.0,BE,2025-11-07 05:24:00-05:00,382,382.0,20418.968107798955
2025-11-07,2025,2025-11-06 23:02:00-05:00,0.0,BE,2025-11-07 06:08:00-05:00,426,426.0,20418.968107798955
2025-11-07,2025,2025-11-06 23:02:00-05:00,0.0,BE,2025-11-07 05:24:00-05:00,382,382.0,20418.968107798955
2025-11-10,2025,2025-11-09 22:02:00-05:00,-240.0,SL,2025-11-10 09:31:00-05:00,689,689.0,20178.968107798955
2025-11-13,2025,2025-11-13 09:40:00-05:00,0.0,BE,2025-11-13 10:34:00-05:00,54,54.0,20178.968107798955
2025-11-13,2025,2025-11-13 09:44:00-05:00,0.0,BE,2025-11-13 10:37:00-05:00,53,53.0,20178.968107798955
2025-11-13,2025,2025-11-13 10:49:00-05:00,-166.4746322787105,cutoff,2025-11-13 15:00:00-05:00,251,251.0,20012.493475520245
2025-11-14,2025,2025-11-14 07:39:00-05:00,0.0,BE,2025-11-14 08:21:00-05:00,42,42.0,20012.493475520245
2025-11-14,2025,2025-11-14 09:32:00-05:00,525.1983354393014,TP,2025-11-14 09:49:00-05:00,17,17.0,20537.691810959546
2025-11-17,2025,2025-11-17 02:23:00-05:00,109.16495881189257,TP,2025-11-17 05:31:00-05:00,188,188.0,20646.85676977144
2025-11-18,2025,2025-11-18 09:52:00-05:00,185.99170014674746,TP,2025-11-18 12:57:00-05:00,185,185.0,20832.848469918186
2025-11-20,2025,2025-11-20 08:31:00-05:00,223.67519500719936,TP,2025-11-20 11:13:00-05:00,162,162.0,21056.523664925386
2025-11-20,2025,2025-11-20 09:56:00-05:00,-0.0,BE,2025-11-20 10:36:00-05:00,40,40.0,21056.523664925386
2025-11-24,2025,2025-11-24 09:35:00-05:00,-219.0,SL,2025-11-24 12:38:00-05:00,183,183.0,20837.523664925386
2025-11-26,2025,2025-11-26 09:30:00-05:00,-0.0,BE,2025-11-26 10:39:00-05:00,69,69.0,20837.523664925386
2025-12-02,2025,2025-12-02 09:39:00-05:00,83.33457932310921,TP,2025-12-02 11:14:00-05:00,95,95.0,20920.858244248495
2025-12-02,2025,2025-12-02 09:39:00-05:00,82.37300268881881,TP,2025-12-02 11:14:00-05:00,95,95.0,21003.231246937314
2025-12-02,2025,2025-12-02 10:01:00-05:00,-0.0,BE,2025-12-02 10:48:00-05:00,47,47.0,21003.231246937314
2025-12-05,2025,2025-12-05 10:00:00-05:00,142.45925750315655,cutoff,2025-12-05 15:00:00-05:00,300,300.0,21145.69050444047
2025-12-05,2025,2025-12-05 10:03:00-05:00,82.30849800927535,cutoff,2025-12-05 15:00:00-05:00,297,297.0,21227.999002449746
2025-12-11,2025,2025-12-10 22:07:00-05:00,255.35142874338635,TP,2025-12-11 07:32:00-05:00,565,565.0,21483.350431193132
2025-12-11,2025,2025-12-10 22:09:00-05:00,253.8820028936243,TP,2025-12-11 07:13:00-05:00,544,544.0,21737.232434086756
2025-12-12,2025,2025-12-12 10:26:00-05:00,-122.62266841923702,cutoff,2025-12-12 15:00:00-05:00,274,274.0,21614.60976566752
2025-12-16,2025,2025-12-16 02:37:00-05:00,154.58320513620856,TP,2025-12-16 03:18:00-05:00,41,41.0,21769.192970803728
2025-12-16,2025,2025-12-16 02:38:00-05:00,73.23881306865223,TP,2025-12-16 03:15:00-05:00,37,37.0,21842.43178387238
2025-12-16,2025,2025-12-16 02:38:00-05:00,73.24697403022219,TP,2025-12-16 03:15:00-05:00,37,37.0,21915.678757902602
2025-12-17,2025,2025-12-17 10:52:00-05:00,-107.3813558302536,cutoff,2025-12-17 15:00:00-05:00,248,248.0,21808.29740207235
2025-12-19,2025,2025-12-19 10:00:00-05:00,46.53406369475124,cutoff,2025-12-19 15:00:00-05:00,300,300.0,21854.8314657671
2025-12-22,2025,2025-12-22 04:40:00-05:00,-0.0,BE,2025-12-22 07:10:00-05:00,150,150.0,21854.8314657671
2025-12-22,2025,2025-12-22 09:31:00-05:00,99.26530449349593,TP,2025-12-22 09:34:00-05:00,3,3.0,21954.096770260596
2025-12-26,2025,2025-12-25 19:13:00-05:00,-0.0,BE,2025-12-25 20:00:00-05:00,47,47.0,21954.096770260596
2025-12-26,2025,2025-12-26 08:40:00-05:00,-0.0,BE,2025-12-26 09:36:00-05:00,56,56.0,21954.096770260596
2025-12-26,2025,2025-12-26 09:36:00-05:00,83.72207213260117,TP,2025-12-26 10:03:00-05:00,27,27.0,22037.818842393197
2025-12-31,2025,2025-12-30 20:00:00-05:00,0.0,BE,2025-12-31 00:53:00-05:00,293,293.0,22037.818842393197
2026-01-02,2026,2026-01-02 10:57:00-05:00,-3.77792786739883,cutoff,2026-01-02 15:00:00-05:00,243,243.0,22034.040914525798
